player,cluster,total_runs,strike_rate,total_fours,total_sixes,total_wickets,economy_rate,total_runs_conceded,mu_batting_glicko,phi_batting_glicko,mu_bowling_glicko,phi_bowling_glicko,avg_impact_residual_batter,avg_impact_residual_bowler
S Dhawan,4,6769.0,123.45431333211745,768.0,153.0,4.0,8.816326530612246,72.0,1500.0,350.0,1764.8878624425793,174.32673188928968,0.2418866945439136,0.1254654584749635
S Dube,1,1502.0,139.46146703806872,86.0,101.0,6.0,9.743589743589745,190.0,1500.0,350.0,2304.381392865529,129.2200535876079,0.3171440700892639,0.183741900173297
S Gopal,1,180.0,104.04624277456647,19.0,2.0,53.0,8.148,1358.0,1500.0,350.0,1960.3722401758969,94.23328472865654,0.1586725203268043,0.3355909011947403
S Joseph,0,0.0,0.0,0.0,0.0,0.0,10.2,51.0,1500.0,350.0,1415.6823588450875,315.0913768492254,0.0,0.2633015058119255
S Kaul,3,20.0,55.55555555555556,1.0,0.0,63.0,8.588045234248789,1772.0,1500.0,350.0,1947.368538651211,86.56727779646933,0.1647546269786244,0.3046715591547069
S Kaushik,0,0.0,0.0,0.0,0.0,6.0,8.685714285714285,304.0,1500.0,350.0,1916.849917976605,137.35259433020894,8.974321022170992e-05,0.2678551295550632
S Ladda,0,0.0,0.0,0.0,0.0,5.0,9.574468085106382,225.0,1500.0,350.0,1805.8144671975356,143.74794468111207,-0.0035768604573724,0.5039485836320157
S Lamichhane,0,0.0,0.0,0.0,0.0,14.0,8.445497630331754,297.0,1500.0,350.0,1864.820118381016,110.75668179186464,-0.0026414152716083,0.2124848033429319
S Nadeem,0,39.0,44.31818181818182,2.0,0.0,54.0,7.4792243767313025,1800.0,1500.0,350.0,2055.570622238978,93.45763606765094,-0.0258157061430205,0.2594506824624179
S Narwal,1,37.0,127.58620689655173,6.0,0.0,6.0,10.778761061946902,203.0,1500.0,350.0,1690.4657606386706,154.35171406987746,0.1351823898130228,0.3856123047422415
S Rana,1,91.0,110.97560975609757,9.0,1.0,0.0,6.75,18.0,1500.0,350.0,1868.7449027629875,240.1488982248227,0.2871672771231208,0.4481160866379641
S Randiv,0,2.0,50.0,0.0,0.0,8.0,7.433333333333334,223.0,1500.0,350.0,1742.2568106336312,133.17112522922704,-0.2235051520076059,0.1908587767574454
S Sandeep Warrier,0,0.0,0.0,0.0,0.0,8.0,8.761363636363637,257.0,1500.0,350.0,2420.243744282754,130.37144356681125,0.0,0.3835986473748529
S Sohal,2,368.0,118.32797427652733,34.0,18.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3462211291123572,0.0
S Sreesanth,1,34.0,59.64912280701754,6.0,0.0,43.0,7.736008447729672,1221.0,1500.0,350.0,2053.1193792908803,87.67821198510073,0.2304962593817951,0.3062293122846654
S Sriram,0,31.0,81.57894736842105,3.0,0.0,0.0,16.333333333333336,49.0,1500.0,350.0,1536.0045279252176,275.0357196519754,0.0292739783763853,0.9273868203404484
S Tyagi,0,3.0,75.0,0.0,0.0,6.0,8.290909090909091,304.0,1500.0,350.0,1440.6417505563006,122.41392066690248,-0.2313807974543275,0.3560099501649683
S Vidyut,1,145.0,126.08695652173914,21.0,3.0,1.0,10.153846153846153,22.0,1500.0,350.0,1214.4170955220502,279.22342921331784,0.2222624021531799,0.5201023209667239
SA Abbott,1,22.0,122.22222222222223,1.0,2.0,1.0,10.576271186440678,104.0,1500.0,350.0,1550.910279760746,244.77067453276717,0.6175648465113354,0.2269647363284629
SA Asnodkar,2,423.0,120.17045454545455,56.0,10.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.242275603574236,0.0
SA Yadav,4,3594.0,142.50594766058683,385.0,130.0,0.0,8.0,8.0,1500.0,350.0,1677.9643266454864,305.83318193967364,0.308677327079597,-0.0366893268775574
SB Bangar,1,49.0,84.48275862068965,1.0,3.0,6.0,8.666666666666666,221.0,1500.0,350.0,1553.542560475103,138.34740151323027,0.1649903679578235,0.4377074778213436
SB Jakati,1,28.0,93.33333333333333,3.0,0.0,50.0,8.032697547683924,1474.0,1500.0,350.0,1722.0400109761474,92.99173427362368,0.3115095701404726,0.2608060413465251
SB Joshi,0,6.0,37.5,0.0,0.0,1.0,8.945454545454545,82.0,1500.0,350.0,1600.9355059358493,214.1191012167306,0.0627426561869349,0.3195988448596641
SB Styris,1,131.0,97.76119402985076,10.0,3.0,9.0,7.513513513513514,278.0,1500.0,350.0,1638.0161614159606,117.34100568754468,0.1066863924562214,0.3694346441070965
SB Wagh,0,2.0,66.66666666666666,0.0,0.0,5.0,8.166666666666668,147.0,1500.0,350.0,1763.4923263232838,148.2502377046995,-0.1732639704096364,0.3249162246417612
SC Ganguly,1,1349.0,101.73453996983409,137.0,42.0,12.0,7.928571428571429,370.0,1500.0,350.0,1776.85491005289,109.1325265918654,0.2637693766216982,0.3143880880174948
SC Kuggeleijn,0,0.0,0.0,0.0,0.0,2.0,8.52,71.0,1500.0,350.0,2043.659899002506,219.6005711487444,0.0,0.2841301963618446
SD Chitnis,1,99.0,107.6086956521739,10.0,2.0,2.0,9.789473684210526,62.0,1500.0,350.0,1749.6146798616842,252.3206246579844,0.2670983716220717,0.1460904947027095
SD Hope,2,183.0,146.4,12.0,12.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.4138162388048061,0.0
SE Bond,0,1.0,50.0,0.0,0.0,9.0,7.068062827225131,225.0,1500.0,350.0,1788.8408954987322,114.8735184178387,-0.4229495804661516,0.1974075961578562
SE Marsh,4,2489.0,130.10977522216413,269.0,78.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3301980376506243,0.0
SE Rutherford,1,106.0,99.06542056074767,3.0,8.0,1.0,7.826086956521739,60.0,1500.0,350.0,2081.0251543290788,192.48074849184312,0.3486761984433522,0.150258888211161
SH Johnson,0,6.0,85.71428571428571,1.0,0.0,4.0,9.393939393939394,155.0,1500.0,350.0,2202.880452299977,175.72237290013234,0.0585800389688416,0.1946532458447934
SJ Srivastava,1,5.0,100.0,0.0,0.0,15.0,8.705882352941176,444.0,1500.0,350.0,1697.347578651399,104.3160553149609,0.2305872364326883,0.3217725544855858
SK Raina,4,5536.0,132.53531242518554,506.0,204.0,30.0,7.348387096774193,1139.0,1500.0,350.0,1983.7825549740232,101.69108303488134,0.2896823990984373,0.2154337933598857
SK Trivedi,3,42.0,68.85245901639344,3.0,1.0,73.0,7.491329479768787,1944.0,1500.0,350.0,1966.0641447623157,92.40688833993929,0.15361170263297,0.208774275832322
SK Warne,1,198.0,90.41095890410958,14.0,6.0,60.0,7.187244480784955,1465.0,1500.0,350.0,1887.346344527174,90.3177335260369,0.1410438422101424,0.1972990308179925
SL Malinga,3,88.0,85.43689320388349,6.0,5.0,188.0,7.032952252858103,3486.0,1500.0,350.0,1727.7271703386118,85.83203517314654,0.2204318480797978,0.2223132353141787
SM Boland,0,0.0,0.0,0.0,0.0,3.0,7.813953488372094,56.0,1500.0,350.0,2018.4808371720103,219.79975132776033,0.0,0.205688271180872
SM Curran,3,883.0,131.2035661218425,74.0,37.0,62.0,9.354943273905995,1924.0,1500.0,350.0,2060.4268830013743,87.45991161957963,0.2560730419513434,0.3118739069949989
SM Harwood,0,9.0,64.28571428571429,0.0,0.0,3.0,6.6268656716417915,74.0,1500.0,350.0,1529.9099328094912,187.85142350917164,-0.189748090419237,0.3965667307085833
SM Katich,2,241.0,126.17801047120419,26.0,8.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3054198801302725,0.0
SM Pollock,1,147.0,126.72413793103448,12.0,8.0,13.0,6.578571428571429,307.0,1500.0,350.0,1759.8440081944875,113.37024262792843,0.2763261343260759,0.2661168266968205
SMSM Senanayake,0,10.0,58.82352941176471,0.0,0.0,9.0,6.492307692307692,211.0,1500.0,350.0,1957.360332032572,124.71411997572932,-0.3495765498378888,0.2149056785458952
SN Khan,2,585.0,128.28947368421052,63.0,14.0,0.0,18.0,6.0,1500.0,350.0,1618.0964972727763,331.79359927202734,0.2164809942225835,-0.7320517094995966
SN Thakur,3,307.0,134.64912280701756,27.0,13.0,100.0,8.816574027286508,2908.0,1500.0,350.0,1989.8302588452177,88.11312724691389,-0.0280289778433135,0.3042615971404954
SO Hetmyer,2,1243.0,145.5503512880562,76.0,82.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3902661659204215,0.0
SP Fleming,2,196.0,114.61988304093566,27.0,3.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2762227866675803,0.0
SP Goswami,2,293.0,95.43973941368078,32.0,3.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2038265073839553,0.0
SP Jackson,2,61.0,107.01754385964912,5.0,1.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2044296979311483,0.0
SP Narine,3,1534.0,155.8943089430894,164.0,97.0,200.0,6.761215629522431,4672.0,1500.0,350.0,2355.5706891476166,84.41692136409964,0.1081488421667489,0.1754452314625342
SPD Smith,1,2495.0,124.81240620310155,226.0,60.0,0.0,15.0,5.0,1500.0,350.0,1699.7266600985313,310.4592710133354,0.2277199278859919,0.9597406083651744
SR Tendulkar,4,2334.0,114.18786692759295,296.0,29.0,0.0,9.567567567567567,59.0,1500.0,350.0,1449.7632541640685,212.64869190921297,0.19649229962337,0.1114957706568884
SR Watson,4,3880.0,134.1632088520055,377.0,190.0,107.0,7.698642957416939,2742.0,1500.0,350.0,2012.030287022034,93.076108063141,0.3628132911044385,0.2450597974836782
SS Cottrell,0,0.0,0.0,0.0,0.0,6.0,8.106870229007633,177.0,1500.0,350.0,2013.084529728831,169.2221696118675,0.0005134348457751,0.4590626768181053
SS Iyer,4,3131.0,123.02554027504911,272.0,113.0,0.0,7.0,7.0,1500.0,350.0,1750.25948986732,323.90338863566666,0.2568544435743231,0.9748237890317394
SS Prabhudessai,2,126.0,111.50442477876106,11.0,4.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3283996499060739,0.0
SS Tiwary,2,1494.0,115.72424477149497,111.0,50.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2471256110001213,0.0
SSB Magala,0,0.0,0.0,0.0,0.0,1.0,8.432432432432433,52.0,1500.0,350.0,2033.1496253649025,226.07230352298953,0.0,0.08512654738681
ST Jayasuriya,1,768.0,134.03141361256544,84.0,39.0,16.0,7.893687707641195,396.0,1500.0,350.0,1928.078768290262,105.53302440600793,0.2886627644910711,0.3065790340009479
STR Binny,1,880.0,125.71428571428571,66.0,35.0,28.0,7.4926350245499185,763.0,1500.0,350.0,2129.4310197484306,97.85464775532172,0.2672741927147997,0.1618642407862884
SV Samson,4,4419.0,135.1376146788991,352.0,206.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3077970520993004,0.0
SW Billings,2,503.0,126.06516290726817,40.0,20.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2146014755826412,0.0
SW Tait,0,23.0,88.46153846153845,1.0,1.0,26.0,7.50561797752809,668.0,1500.0,350.0,1765.1538730021218,89.04931485548714,0.0546555340401152,0.178548822383853
SZ Mulani,0,1.0,100.0,0.0,0.0,0.0,10.363636363636363,57.0,1500.0,350.0,1693.6477159586848,286.1378962904051,-0.0013079840401641,0.2169564627174255
Sachin Baby,1,144.0,117.07317073170731,11.0,5.0,3.0,4.800000000000001,8.0,1500.0,350.0,1759.3094799570183,259.35318339353034,0.2861936270818804,0.312135669856362
Salman Butt,2,193.0,112.20930232558139,30.0,2.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3548254608708247,0.0
Sameer Rizvi,2,51.0,118.6046511627907,4.0,2.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,-0.0384197024006483,0.0
Sandeep Sharma,3,54.0,73.97260273972603,4.0,0.0,153.0,7.708717948717949,3758.0,1500.0,350.0,2064.1699164542724,84.47492579174742,0.1315880034054381,0.3170218258932965
Shahbaz Ahmed,1,536.0,114.77516059957173,28.0,25.0,21.0,9.289617486338798,850.0,1500.0,350.0,2394.3454642029574,97.42393558847408,0.1704783271999189,0.2356273096211673
Shahid Afridi,1,81.0,176.08695652173913,7.0,6.0,9.0,7.686486486486487,237.0,1500.0,350.0,1620.8405373803942,121.07476389599314,0.3079672601451221,0.1863989920379987
Shakib Al Hasan,3,795.0,119.54887218045114,73.0,21.0,71.0,7.3821782178217825,1864.0,1500.0,350.0,2142.6141341235,88.88974645765545,0.2386634112673419,0.2365910320035041
Shashank Singh,1,423.0,155.51470588235296,33.0,25.0,1.0,7.894736842105264,25.0,1500.0,350.0,2091.9828470291245,256.0923970162039,0.2188960895749101,0.317148075591373
Shivam Mavi,0,51.0,87.93103448275862,4.0,2.0,33.0,8.366812227074236,958.0,1500.0,350.0,1954.0310055181449,86.41250197174764,-0.1094653303718587,0.2976945164294219
Shivam Sharma,0,5.0,166.66666666666669,1.0,0.0,4.0,8.68421052631579,165.0,1500.0,350.0,1766.5719113021692,159.29294441714916,-0.5862370229150736,0.4274651545819983
Shoaib Ahmed,0,1.0,16.666666666666664,0.0,0.0,5.0,8.970873786407767,154.0,1500.0,350.0,1810.638145905761,146.94377660242972,-0.0045259916157854,0.3310464874194754
Shoaib Akhtar,0,2.0,25.0,0.0,0.0,5.0,7.043478260869566,54.0,1500.0,350.0,1675.2143513548413,219.63636564605105,0.2439085357483786,0.1408353552482011
Shoaib Malik,0,52.0,106.12244897959184,5.0,0.0,2.0,9.0,87.0,1500.0,350.0,1167.9988637752103,178.22178758539263,-0.0367049010008985,0.1981034420511209
Shubman Gill,4,3216.0,132.23684210526315,310.0,95.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2813133122560693,0.0
Sikandar Raza,1,182.0,127.27272727272727,12.0,8.0,3.0,9.954545454545455,146.0,1500.0,350.0,1523.7460289227345,198.9258811975512,0.3157705296266757,0.3971870659144476
Simarjeet Singh,1,7.0,87.5,0.0,0.0,10.0,8.238341968911918,265.0,1500.0,350.0,2640.372170120897,124.68613735186184,0.1393073523691052,0.2224450468462229
Sohail Tanvir,1,36.0,116.12903225806453,3.0,1.0,24.0,6.226415094339623,275.0,1500.0,350.0,1931.222447360724,104.35803040212863,0.3059230142869151,0.2234948911511813
Sunny Singh,2,43.0,138.70967741935485,6.0,1.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,-0.0020821181793523,0.0
Suyash Sharma,0,0.0,0.0,0.0,0.0,11.0,8.659090909090908,381.0,1500.0,350.0,2125.879303946742,117.85845218964477,0.0,0.2552089575886843
Swapnil Singh,1,51.0,110.86956521739131,3.0,3.0,7.0,8.763636363636364,241.0,1500.0,350.0,2198.658324191435,124.09364010598564,0.0254473354431795,0.2131748147859641
T Henderson,1,11.0,68.75,0.0,1.0,1.0,6.833333333333333,41.0,1500.0,350.0,1615.360898055056,229.76439235122984,0.3532908430376486,0.0890419857389608
T Kohler-Cadmore,2,48.0,88.88888888888889,7.0,1.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.0279878894775328,0.0
T Natarajan,3,3.0,60.0,0.0,0.0,76.0,8.569593147751606,2001.0,1500.0,350.0,2188.512651995736,85.74597759740628,0.0152437176445313,0.2690480613732257
T Shamsi,0,2.0,50.0,0.0,0.0,3.0,9.25,185.0,1500.0,350.0,1787.4418702167252,168.9729971431642,0.1697922001468735,0.4611553587450366
T Stubbs,1,405.0,169.4560669456067,26.0,26.0,4.0,6.959999999999999,29.0,1500.0,350.0,2216.1854712830764,230.04044471920892,0.3633763447762803,0.0764977844705079
T Thushara,0,12.0,63.1578947368421,0.0,0.0,10.0,6.833333333333333,164.0,1500.0,350.0,1948.8999672068237,130.37813799507913,0.2029850557982047,0.3012798789016283
TA Boult,3,83.0,101.21951219512195,5.0,3.0,128.0,8.120263591433279,3286.0,1500.0,350.0,2062.3620738839463,84.30742737800713,0.0469693618093366,0.3285364666299829
TG Southee,1,120.0,111.11111111111111,8.0,4.0,57.0,8.434231378763867,1774.0,1500.0,350.0,1892.3636889884967,83.61542599776558,0.263601222680518,0.3070445858227058
TH David,2,659.0,158.0335731414868,38.0,46.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3424924158091156,0.0
TK Curran,1,127.0,117.59259259259258,10.0,3.0,13.0,10.285714285714285,432.0,1500.0,350.0,1975.0264658381427,123.35350072971676,0.2795352686006332,0.4125045077817241
TL Suman,1,676.0,115.1618398637138,55.0,26.0,7.0,7.815789473684211,198.0,1500.0,350.0,1956.2013384549232,131.16734461466487,0.2201135585429684,0.218702436114999
TM Dilshan,1,1153.0,110.12416427889207,140.0,24.0,5.0,8.02909090909091,368.0,1500.0,350.0,1668.093189264274,110.36311987653065,0.1741673496461584,0.2205807096728714
TM Head,1,772.0,168.5589519650655,76.0,40.0,3.0,11.689655172413794,113.0,1500.0,350.0,2173.8582551461645,184.22777789483152,0.1205898030521477,0.6369141515497494
TP Sudhindra,0,0.0,0.0,0.0,0.0,1.0,11.108108108108109,137.0,1500.0,350.0,924.2633806642082,214.92444632947607,0.0,0.8117563485343016
TR Birt,2,75.0,127.11864406779661,9.0,2.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.5257591018132449,0.0
TS Mills,0,8.0,57.14285714285714,0.0,1.0,11.0,9.605504587155963,349.0,1500.0,350.0,1810.5083475217143,110.21234154750564,0.2134687399121961,0.3037978677342539
TU Deshpande,1,21.0,140.0,2.0,1.0,46.0,9.205776173285198,1275.0,1500.0,350.0,2129.013468158647,83.27868966434022,0.0544724260011408,0.3363457857769789
Tanush Kotian,2,24.0,75.0,3.0,0.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2629637170335678,0.0
Tilak Varma,1,1156.0,139.27710843373492,90.0,58.0,0.0,7.304347826086957,28.0,1500.0,350.0,2115.8411571756214,232.76238187473555,0.2541350347882021,0.3633100684266763
UBT Chand,2,300.0,95.54140127388536,32.0,9.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2209872203840837,0.0
UT Khawaja,2,127.0,120.95238095238095,14.0,3.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2549097038177976,0.0
UT Yadav,3,208.0,98.5781990521327,16.0,9.0,163.0,8.354858934169279,4442.0,1500.0,350.0,1923.5732714388516,92.21258593943418,0.1317912132325589,0.3083927857838673
Umar Gul,1,39.0,205.26315789473685,1.0,5.0,14.0,7.764705882352942,198.0,1500.0,350.0,2171.6157778490133,125.70537078054828,-0.1942262092840581,0.2731249090387067
Umran Malik,1,23.0,143.75,1.0,2.0,31.0,9.07514450867052,785.0,1500.0,350.0,1895.433912861357,102.34613796210532,0.5070709000131691,0.2617898986485861
V Kohli,4,8014.0,128.51186658114176,708.0,273.0,5.0,8.431818181818182,371.0,1500.0,350.0,1839.7227389874913,112.8153934729794,0.277430879546009,0.2490183701256283
V Pratap Singh,0,0.0,0.0,0.0,0.0,12.0,8.530805687203792,300.0,1500.0,350.0,1711.4738946992643,122.08001610679496,-0.0101234688295538,0.3135298792638315
V Sehwag,4,2728.0,148.82705946535734,334.0,106.0,6.0,10.26086956521739,236.0,1500.0,350.0,1880.2626229313528,140.24424420099115,0.2663616810390559,0.2793664747430504
V Shankar,1,1115.0,125.2808988764045,80.0,45.0,12.0,8.0,344.0,1500.0,350.0,2002.7937389000103,106.44098036415208,0.2462326375014416,0.2141692389126939
V Viyaskanth,1,7.0,140.0,0.0,0.0,1.0,9.0,90.0,1500.0,350.0,1648.030903895066,231.24529620669864,0.3862154878382298,0.3141147198079504
VG Arora,0,9.0,52.94117647058824,0.0,0.0,20.0,8.583732057416269,598.0,1500.0,350.0,2116.765024931093,96.66056639114944,0.0956341248198951,0.3145842351460421
VR Aaron,1,50.0,68.4931506849315,2.0,2.0,46.0,8.60281690140845,1527.0,1500.0,350.0,1998.10948494673,90.36480557649232,0.1650759582847136,0.2733040573086173
VR Iyer,1,1326.0,132.6,121.0,61.0,3.0,10.357142857142858,145.0,1500.0,350.0,2055.3125228093804,163.99421496201256,0.2745756795997196,0.331273587086681
VRV Singh,0,4.0,133.33333333333331,1.0,0.0,16.0,8.878706199460916,549.0,1500.0,350.0,1252.2791302446983,106.80126490802964,-0.530036912623251,0.2549027258470152
VS Malik,1,7.0,100.0,1.0,0.0,6.0,7.584905660377358,268.0,1500.0,350.0,2028.7551200323248,125.55889520021628,0.2973098325055747,0.3026332170139931
VS Yeligati,0,2.0,100.0,0.0,0.0,0.0,11.4375,61.0,1500.0,350.0,1379.1214438329955,253.4938060050044,-0.5130686337237496,0.5847201258615402
VVS Laxman,2,282.0,104.0590405904059,33.0,5.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.1988189939836385,0.0
VY Mahesh,0,15.0,53.57142857142857,0.0,0.0,22.0,8.540389972144848,511.0,1500.0,350.0,1541.7503220352562,107.09182090864296,-0.0059260757489294,0.2628264721377444
Vijaykumar Vyshak,1,14.0,107.6923076923077,0.0,1.0,17.0,9.777777777777777,396.0,1500.0,350.0,1995.8608865536355,120.2856289283108,0.3028941074567237,0.2998534341058981
Vishnu Vinod,2,56.0,96.55172413793103,3.0,3.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.1884910597252831,0.0
Vivrant Sharma,1,69.0,140.81632653061226,9.0,2.0,0.0,10.571428571428571,37.0,1500.0,350.0,1927.8309183022495,289.0692332776474,0.3692195252148528,0.4319754950721343
W Jaffer,2,130.0,100.7751937984496,14.0,3.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.270814656423164,0.0
WA Mota,0,56.0,73.68421052631578,2.0,0.0,4.0,7.84,98.0,1500.0,350.0,1635.9547000954417,168.54458218694202,0.0422678224182511,0.516244725599099
WD Parnell,1,65.0,75.5813953488372,4.0,1.0,40.0,7.6622691292875995,968.0,1500.0,350.0,2096.2332007016134,86.05208796077271,0.133426994947202,0.2951365908692032
WG Jacks,1,230.0,172.93233082706766,16.0,18.0,2.0,10.909090909090908,100.0,1500.0,350.0,1766.5241621049777,261.9322125605341,0.1942028432621206,0.2597568493823833
WP Saha,4,2934.0,123.90202702702702,296.0,87.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2372674529584105,0.0
WPUJC Vaas,1,81.0,110.95890410958904,2.0,3.0,22.0,7.583333333333333,364.0,1500.0,350.0,1936.3443682618995,103.78689783774176,0.2007992646210245,0.4242331382794855
Washington Sundar,1,378.0,110.85043988269794,32.0,9.0,39.0,7.5281954887218046,1335.0,1500.0,350.0,2144.7518986543328,89.40303180153913,0.1399159860323443,0.2515863656543624
Y Nagar,1,285.0,105.1660516605166,20.0,9.0,4.0,10.416666666666668,125.0,1500.0,350.0,1811.8900160887788,154.32406709661467,0.2572190229561576,0.4146565615591809
Y Prithvi Raj,0,0.0,0.0,0.0,0.0,1.0,10.363636363636363,57.0,1500.0,350.0,1668.7320911902846,262.6929502409237,0.0002637845308693,0.221233881570622
Y Venugopal Rao,1,985.0,113.87283236994219,77.0,37.0,7.0,9.135135135135135,338.0,1500.0,350.0,1771.495195144927,117.4705291288083,0.3047899627937057,0.259640151068443
YA Abdulla,0,0.0,0.0,0.0,0.0,15.0,8.405405405405405,311.0,1500.0,350.0,1481.3628728986764,118.40536883863795,-0.0339899608034188,0.3418933403885432
YBK Jaiswal,1,1607.0,146.7579908675799,199.0,64.0,0.0,36.0,6.0,1500.0,350.0,1629.555434905472,335.4923527018847,0.2726239891627497,-0.1525563650571957
YK Pathan,4,3222.0,138.04627249357327,263.0,161.0,46.0,7.3125,1443.0,1500.0,350.0,2102.5508884440715,99.15843359692091,0.2749415195215064,0.2261291850138596
YS Chahal,3,37.0,41.57303370786517,0.0,0.0,213.0,7.741455347298787,4681.0,1500.0,350.0,2048.0842462366104,88.80220631533723,0.1639386497515019,0.232938270758297
YV Takawale,2,192.0,104.91803278688525,26.0,3.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.4151848108033064,0.0
Yash Dayal,0,0.0,0.0,0.0,0.0,31.0,9.102439024390243,933.0,1500.0,350.0,1903.6555328287743,90.22904771805152,0.0097629609837285,0.3055272404920301
Yash Thakur,0,0.0,0.0,0.0,0.0,27.0,9.75,702.0,1500.0,350.0,1613.5972347450152,97.2526908521984,0.0,0.3922289431974105
Yashpal Singh,2,47.0,70.1492537313433,5.0,0.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2386581078154563,0.0
Yudhvir Singh,0,22.0,137.5,1.0,2.0,4.0,10.135135135135135,125.0,1500.0,350.0,1641.3551513526982,189.95522965176303,-0.2462602351347409,0.5919266790429004
Yuvraj Singh,4,2754.0,124.78477571363842,218.0,149.0,39.0,7.421768707482993,1091.0,1500.0,350.0,2107.606696676108,98.66118350992126,0.3328696639895516,0.1625721394919806
Z Khan,3,117.0,82.97872340425532,11.0,2.0,119.0,7.539543057996484,2860.0,1500.0,350.0,2153.366288369162,84.57953526167299,0.0915301802373286,0.277995100295094
